position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
627,27,3,,Калининский,"Науки пр-кт, 47к2",549,94 900 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/nauki-pr-kt-47k2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
628,27,4,,,"Заводская ул, 3к134Б",2000,59 500 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/zavodskaya-ul-3k134b/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
629,27,5,7,Красносельское с.п.,"Центральная ул, 7",375,42 600 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lo-korobitsyno-tsentralnaya-ul-d-7/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
630,27,6,1,Петродворцовый,"Санкт-Петербургское, 42Б",1382,140 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/krasnoselskoe-sh-d-22-s-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
631,27,7,1122086068,Центральный,"Херсонская ул, 43к2",93.3,70 000 000,10 300 000,У нас дешевле на 59 700 000 (85.3%),-59 700 000,-85.3%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/khersonskaya-ul43-k2-1122086068/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19781"",""ссылка"")","По адресу есть, но площадь другая",1,"На сайте sale 25.8 м² 10 300 000 =HYPERLINK(""https://app.worldcafe.ru/object/19781"",""ссылка"")"
632,27,8,,Выборгский,"Кантемировская ул, 31 Е",58,3 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kantemirovskaya-ul-31-e/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
633,27,9,1,Московский,"Юрия Гагарина пр-кт, 1",261.1,33 000 000,490 000,У нас дешевле на 32 510 000 (98.5%),-32 510 000,-98.5%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/yuriya-gagarina-pr-kt-1/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/15393"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 250 м² 490 000 =HYPERLINK(""https://app.worldcafe.ru/object/15393"",""ссылка"")"
634,27,10,1,Московский,"Юрия Гагарина пр-кт, 1",261.1,31 800 000,490 000,У нас дешевле на 31 310 000 (98.5%),-31 310 000,-98.5%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-yuriya-gagarina-d-1/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/15393"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 250 м² 490 000 =HYPERLINK(""https://app.worldcafe.ru/object/15393"",""ссылка"")"
635,27,11,574221696,Центральный,"Боровая ул, 34/24",157,37 000 000,25 900 000,У нас дешевле на 11 100 000 (30.0%),-11 100 000,-30.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-borovaya-d-34-24-574221696/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/13908"",""ссылка"")",Совпало,2,"Архив rent 157 м² 157 000 =HYPERLINK(""https://app.worldcafe.ru/object/13908"",""ссылка"") | Архив sale 157 м² 25 900 000 =HYPERLINK(""https://app.worldcafe.ru/object/13908"",""ссылка"")"
636,27,12,,,Воейковское ш,2000,22 800 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/voeykovskoe-sh/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
637,27,13,77,Адмиралтейский,"Садовая, 77",77,21 590 000,0,У нас дешевле на 21 590 000 (100.0%),-21 590 000,-100.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/sadovaya-ul-d-77/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/13300"",""ссылка"")",Совпало,3,"Архив rent 77 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/15147"",""ссылка"") | Архив sale 77 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/13300"",""ссылка"") | Архив sale 77 м² 15 500 000 =HYPERLINK(""https://app.worldcafe.ru/object/15147"",""ссылка"")"
638,27,14,1990318559,Василеостровский,"Головнина б-р, 4",112.2,32 509 054,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/bulvar-golovnina-d-4-1990318559/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
639,27,15,2138438542,Василеостровский,"Головнина б-р, 4",109.2,31 523 145,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/bulvar-golovnina-d-4-2138438542/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
640,27,16,4,Адмиралтейский,"Гривцова пер, 4",571,30 000 000,270 000,У нас дешевле на 29 730 000 (99.1%),-29 730 000,-99.1%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/per-grivtsova-d-4/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11636"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 180 м² 270 000 =HYPERLINK(""https://app.worldcafe.ru/object/11636"",""ссылка"")"
641,27,17,5,Фрунзенский,"Софийская ул, 6к5",294,39 500 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/sofiyskaya-ul-d-6-k-5/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
642,27,18,24,Петроградский,"Константиновский пр-кт, 1/24 А",200,80 000 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/konstantinovskiy-pr-d-1-24/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
643,27,19,31,Приморский,"Глухарская ул, 31",66,24 262 478,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-glukharskaya-d-31/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
644,27,20,817987774,Приморский,"Королёва пр-кт, 81",91.5,21 040 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81-817987774/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
645,27,21,293522867,Приморский,"Королёва пр-кт, 81",63.9,16 614 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81-293522867/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
646,27,22,773233835,Приморский,"Королёва пр-кт, 81",48.2,13 014 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81-773233835/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
647,27,23,1443372955,Приморский,"Королёва пр-кт, 81",77.8,19 071 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81-1443372955/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
648,27,24,1621741099,Приморский,"Королёва пр-кт, 81",88.8,20 422 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81-1621741099/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
649,28,1,81,Приморский,"Королёва пр-кт, 81",75.2,17 301 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-korolyeva-d-81/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
650,28,2,1320239739,Московский,"ул Среднерогатская, к 2.1",145.8,70 382 092,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/ul-srednerogatskaya-k-1-1-1320239739/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
651,28,3,2089164925,Московский,"ул Среднерогатская, к 2.1",119.1,57 776 961,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/ul-srednerogatskaya-k-1-1-2089164925/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
652,28,4,1143618887,Московский,"ул Среднерогатская, к 2.1",116,55 742 822,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/ul-srednerogatskaya-k-1-1-1143618887/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
653,28,5,1239691953,Московский,"ул Среднерогатская, к 2.1",86.3,41 740 036,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/ul-srednerogatskaya-k-1-1-1239691953/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
654,28,6,1648097461,Василеостровский,"Парусная ул, к.4.1",97.6,39 040 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-parusnaya-k-4-1-1648097461/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
655,28,7,353817264,Василеостровский,"Парусная ул, к.4.1",97.6,39 040 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-parusnaya-k-4-1-353817264/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
656,28,8,1917940599,Василеостровский,"Парусная ул, к.4.1",78.9,31 560 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-parusnaya-k-4-1-1917940599/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
657,28,9,1,Василеостровский,"Парусная ул, к.4.1",78.8,31 520 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-parusnaya-k-4-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
658,28,10,1203216106,Василеостровский,"Масляный канал ул, 2",2257.2,225 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/maslyanyy-kanal-1203216106/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
659,28,11,522681519,Московский,"Коли Томчака ул, 3",68,34 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-koli-tomchaka-d-3-522681519/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
660,28,12,210118573,Московский,"Коли Томчака ул, 3",46.8,23 400 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-koli-tomchaka-d-3-210118573/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
661,28,13,3,Московский,"Коли Томчака ул, 3",54.4,27 200 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-koli-tomchaka-d-3/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
662,28,14,1996925179,Выборгский,"Михайловская дор, к1",84.7,18 880 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pos-pargolovo-doroga-v-kamenku-k-5-1996925179/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
663,28,15,5,Выборгский,"Михайловская дор, к1",62,14 719 999,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pos-pargolovo-doroga-v-kamenku-k-5/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
664,28,16,,Центр,"Малая ул, 53а А",530,23 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/malaya-ul-53a-a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
665,28,17,1731214469,Петроградский,"Реки Карповки наб, 31",305.6,110 016 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-karpovki-d-31-1731214469/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
666,28,18,812113528,Петроградский,"Реки Карповки наб, 31",172.1,63 677 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-karpovki-d-31-812113528/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
667,28,19,1420508353,Петроградский,"Реки Карповки наб, 31",160,59 200 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-karpovki-d-31-1420508353/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
668,28,20,31,Петроградский,"Реки Карповки наб, 31",1186,446 770 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-karpovki-d-31/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
669,28,21,1993742046,Невский,"Херсонский проезд, 6",85.3,38 148 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/khersonskiy-proezd-d-6-1993742046/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
670,28,22,1066584726,Невский,"Херсонский проезд, 6",94.3,43 065 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/khersonskiy-proezd-d-6-1066584726/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
671,28,23,751473184,Приморский,"Реки Каменки наб, 15к2 стр 1",337,33 705 000,200 000,У нас дешевле на 33 505 000 (99.4%),-33 505 000,-99.4%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-kamenki-d-15k2-751473184/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")",Корпус/строение не совпало,1,"На сайте rent 94.6 м² 200 000 =HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")"
672,28,24,,Приморский,"Реки Каменки наб, 15к2 стр 1",72,17 975 000,200 000,У нас дешевле на 17 775 000 (98.9%),-17 775 000,-98.9%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-reki-kamenki-d-15k2/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")",Корпус/строение не совпало,1,"На сайте rent 94.6 м² 200 000 =HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")"
673,29,1,,,9-й Верхний пер,88000,750 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/9-y-verkhniy-per/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
674,29,2,,Парголово,"9-й Верхний пер, нет",88000,750 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pos-bugry-9-y-verkhniy-per/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
